,provinsi,kab_kota,kecamatan,desa,TOTAL,lat,long
256,JAWA BARAT,CIAMIS,CIHAURBEUTI,SUKAHURIP,46,-7.255749999999978,108.22458000000006
257,JAWA BARAT,GARUT,BANYURESMI,BAGENDIT,46,-7.161339999999939,107.96639000000005
258,JAWA BARAT,PANGANDARAN,LANGKAPLANCAR,JAYASARI,46,-7.539899999999932,108.34678000000008
259,JAWA BARAT,GARUT,BAYONGBONG,SUKARAME,46,-7.260719999999935,107.85561000000007
260,JAWA BARAT,CIANJUR,CIDAUN,CISALAK,46,-7.472909999999956,107.25913000000008
261,JAWA BARAT,SUBANG,KASOMALANG,BOJONGLOA,46,-6.694659999999942,107.75895000000008
262,JAWA BARAT,KUNINGAN,CIDAHU,CIEURIH,46,-6.9725199999999745,108.65437000000009
263,JAWA BARAT,MAJALENGKA,SUMBERJAYA,BANJARAN,46,-6.704079999999976,108.34290000000004
264,JAWA BARAT,CIANJUR,KARANGTENGAH,SUKAJADI,45,-6.770459999999957,107.23538000000008
265,JAWA BARAT,BANDUNG,CILENGKRANG,MELATIWANGI,45,-6.881879999999967,107.70718000000005
266,JAWA BARAT,GARUT,WANARAJA,WANARAJA,45,-7.17405999999994,107.98071000000004
267,JAWA BARAT,KARAWANG,TIRTAJAYA,SABAJAYA,45,-6.054049999999961,107.24807000000004
268,JAWA BARAT,GARUT,CISOMPET,SUKAMUKTI,44,-7.557949999999948,107.79318000000006
269,JAWA BARAT,GARUT,LEUWIGOONG,MARGACINTA,44,-7.135719999999935,107.93278000000004
270,JAWA BARAT,PURWAKARTA,PASAWAHAN,PASAWAHAN,44,-6.572569999999928,107.47264000000007
271,JAWA BARAT,CIANJUR,CIBINONG,HAMERANG,44,-7.358659999999929,107.07643000000007
272,JAWA BARAT,SUBANG,CIJAMBE,TANJUNGWANGI,44,-6.604829999999936,107.73417000000006
273,JAWA BARAT,CIAMIS,PAMARICAN,SUKAJADI,44,-7.466629999999952,108.59540000000004
274,JAWA BARAT,CIANJUR,CIBEBER,CIMANGGU,44,-6.935779999999966,107.15746000000007
275,JAWA BARAT,PURWAKARTA,DARANGDAN,MEKARSARI,44,-6.678299999999979,107.38011000000006
276,JAWA BARAT,CIAMIS,LUMBUNG,LUMBUNGSARI,44,-7.161689999999965,108.32378000000006
277,JAWA BARAT,PURWAKARTA,TEGALWARU,TEGALSARI,44,-6.645839999999964,107.33632000000006
278,JAWA BARAT,CIANJUR,TANGGEUNG,KERTAJAYA,44,-7.283059999999978,107.13558000000006
279,JAWA BARAT,BOGOR,CIAMPEA,BOJONGJENGKOL,43,-6.557299999999941,106.70303000000007
280,JAWA BARAT,CIAMIS,PANUMBANGAN,PANUMBANGAN,43,-7.1593899999999735,108.19980000000004
281,JAWA BARAT,PURWAKARTA,KIARAPEDES,CIRACAS,43,-6.6504699999999275,107.58412000000004
282,JAWA BARAT,SUBANG,CIBOGO,BELENDUNG,42,-6.547959999999932,107.79091000000005
283,JAWA BARAT,GARUT,SUKAWENING,MEKARLUYU,42,-7.14665999999994,108.02523000000008
284,JAWA BARAT,CIAMIS,BANJARSARI,BANJARSARI,42,-7.486229999999978,108.63000000000005
285,JAWA BARAT,CIANJUR,MANDE,LEUWIKOJA,42,-6.77401999999995,107.15306000000004
286,JAWA BARAT,BOGOR,JONGGOL,BALEKAMBANG,42,-6.515299999999968,107.08462000000009
287,JAWA BARAT,CIANJUR,LELES,PURABAYA,42,-7.34866999999997,107.00876000000005
288,JAWA BARAT,BOGOR,JASINGA,CIKOPOMAYAK,42,-6.44909999999993,106.46169000000003
289,JAWA BARAT,CIANJUR,SUKARESMI,KUBANG,42,-6.687599999999975,107.11003000000005
290,JAWA BARAT,GARUT,KARANGTENGAH,CARINGIN,41,-7.149379999999951,108.05139000000008
291,JAWA BARAT,BOGOR,NANGGUNG,MALASARI,41,-6.685019999999952,106.52218000000005
292,JAWA BARAT,BEKASI,SETU,CIKARAGEMAN,41,-6.380699999999933,107.03202000000005
293,JAWA BARAT,CIAMIS,SUKAMANTRI,CIBEUREUM,41,-7.082689999999957,108.29836000000006
294,JAWA BARAT,PURWAKARTA,SUKASARI,PARUNGBANTENG,40,-6.624699999999962,107.26197000000008
295,JAWA BARAT,KARAWANG,PEDES,PAYUNGSARI,40,-6.089779999999962,107.36537000000004
296,JAWA BARAT,BOGOR,JONGGOL,SUKAMANAH,40,-6.441139999999962,107.06054000000006
297,JAWA BARAT,BOGOR,SUKAJAYA,SUKAJAYA,40,-6.6472799999999665,106.46436000000006
298,JAWA BARAT,KARAWANG,TIRTAJAYA,GEMPOLKARYA,40,-6.072269999999946,107.26266000000004
299,JAWA BARAT,SUBANG,PAGADEN,GEMBOR,40,-6.520759999999939,107.81187000000006
300,JAWA BARAT,KARAWANG,TIRTAJAYA,MEDANKARYA,40,-6.053139999999928,107.22555000000006
301,JAWA BARAT,GARUT,CISURUPAN,CINTAASIH,39,-7.317829999999958,107.79503000000005
302,JAWA BARAT,PURWAKARTA,PASAWAHAN,CIHUNI,39,-6.56523999999996,107.46578000000005
303,JAWA BARAT,SUBANG,PUSAKAJAYA,BOJONGTENGAH,39,-6.322509999999966,107.86898000000008
304,JAWA BARAT,CIANJUR,CIDAUN,CIMARAGANG,39,-7.439589999999953,107.42112000000009
305,JAWA BARAT,SUBANG,SERANGPANJANG,CIKUJANG,39,-6.686839999999961,107.61212000000006
306,JAWA BARAT,CIANJUR,CIDAUN,JAYAPURA,39,-7.471749999999929,107.28277000000008
307,JAWA BARAT,CIANJUR,SUKARESMI,CIBANTENG,39,-6.67572999999993,107.09033000000005
308,JAWA BARAT,SUBANG,PAGADEN BARAT,BALIMBING,39,-6.512209999999925,107.73821000000004
309,JAWA BARAT,GARUT,CISOMPET,SUKANAGARA,38,-7.5663999999999305,107.78608000000008
310,JAWA BARAT,SUBANG,SAGALAHERANG,CICADAS,38,-6.766179999999963,107.62130000000008
311,JAWA BARAT,CIANJUR,CIDAUN,KARYABAKTI,38,-7.4395099999999275,107.25584000000003
312,JAWA BARAT,GARUT,TAROGONG KIDUL,TAROGONG,38,-7.190509999999961,107.89082000000008
313,JAWA BARAT,GARUT,SUKAWENING,SUKAMUKTI,38,-7.160239999999931,108.00856000000005
314,JAWA BARAT,KARAWANG,CILAMAYA KULON,PASIRJAYA,38,-6.186579999999935,107.52163000000007
315,JAWA BARAT,PURWAKARTA,CIBATU,CIPARUNGSARI,38,-6.501419999999939,107.55762000000004
316,JAWA BARAT,CIREBON,SEDONG,PUTAT,38,-6.853709999999978,108.56461000000007
317,JAWA BARAT,GARUT,BANYURESMI,CIMAREME,37,-7.125479999999925,107.94499000000008
318,JAWA BARAT,SUBANG,TAMBAKDAHAN,GARDUMUKTI,37,-6.314949999999953,107.80280000000005
319,JAWA BARAT,KARAWANG,PANGKALAN,TAMANMEKAR,37,-6.426409999999976,107.25164000000007
320,JAWA BARAT,CIANJUR,CIDAUN,PUNCAKBARU,37,-7.328409999999963,107.44845000000004
321,JAWA BARAT,PANGANDARAN,PARIGI,PARIGI,37,-7.687569999999937,108.52088000000003
322,JAWA BARAT,BOGOR,TAJURHALANG,TAJURHALANG,37,-6.68166999999994,106.78444000000007
323,JAWA BARAT,GARUT,TAROGONG KIDUL,SUKABAKTI,37,-7.229089999999928,107.88316000000003
324,JAWA BARAT,GARUT,PEUNDEUY,PEUNDEUY,36,-7.547969999999964,107.91860000000008
325,JAWA BARAT,KARAWANG,LEMAHABANG,PULOKALAPA,36,-6.2590699999999515,107.47148000000004
326,JAWA BARAT,PANGANDARAN,PARIGI,BOJONG,36,-7.647089999999935,108.54649000000006
327,JAWA BARAT,CIREBON,LEMAHABANG,CIPEUJEUH WETAN,36,-6.826669999999979,108.61951000000005
328,JAWA BARAT,CIANJUR,CUGENANG,GALUDRA,36,-6.777559999999937,107.02951000000007
329,JAWA BARAT,CIANJUR,PASIRKUDA,SIMPANG,36,-7.20614999999998,107.17797000000007
330,JAWA BARAT,BEKASI,PEBAYURAN,SUMBERSARI,36,-6.150489999999934,107.27975000000004
331,JAWA BARAT,PANGANDARAN,MANGUNJAYA,MANGUNJAYA,36,-7.483889999999974,108.69888000000009
332,JAWA BARAT,GARUT,PEUNDEUY,SARIBAKTI,36,-7.537079999999946,107.93400000000008
333,JAWA BARAT,MAJALENGKA,SUMBERJAYA,BONGAS WETAN,36,-6.686849999999936,108.32099000000005
334,JAWA BARAT,CIANJUR,SUKARESMI,RAWABELUT,36,-6.67832999999996,107.06302000000005
335,JAWA BARAT,SUBANG,CIATER,SANCA,35,-6.71420999999998,107.70453000000003
336,JAWA BARAT,SUBANG,CIBOGO,SADAWARNA,35,-6.58702999999997,107.83469000000008
337,JAWA BARAT,SUBANG,CIJAMBE,CIKADU,35,-6.6363399999999615,107.80081000000007
338,JAWA BARAT,BOGOR,TAJURHALANG,KALISUREN,35,-6.463949999999954,106.73967000000005
339,JAWA BARAT,BOGOR,CISEENG,PARIGI MEKAR,35,-6.449969999999951,106.69777000000005
340,JAWA BARAT,PURWAKARTA,DARANGDAN,DEPOK,35,-6.681819999999959,107.40254000000004
341,JAWA BARAT,CIANJUR,CIBEBER,CISALAK,35,-6.927299999999946,107.13577000000004
342,JAWA BARAT,MAJALENGKA,SUMBERJAYA,GARAWANGI,35,-6.7044199999999705,108.33571000000006
343,JAWA BARAT,SUBANG,CIASEM,PINANGSARI,34,-6.287269999999978,107.59084000000007
344,JAWA BARAT,SUBANG,CIPUNAGARA,PARIGIMULYA,34,-6.462539999999933,107.85683000000006
345,JAWA BARAT,BEKASI,BOJONGMANGU,SUKABUNGAH,34,-6.406309999999962,107.20724000000007
346,JAWA BARAT,BOGOR,SUKAJAYA,KIARAPANDAK,34,-6.620779999999968,106.49584000000004
347,JAWA BARAT,KARAWANG,CILAMAYA KULON,MANGGUNGJAYA,34,-6.204819999999927,107.49851000000007
348,JAWA BARAT,KARAWANG,TEMPURAN,TANJUNGJAYA,34,-6.162559999999928,107.44369000000006
349,JAWA BARAT,MAJALENGKA,MALAUSMA,CIMUNCANG,33,-7.05657999999994,108.26875000000007
350,JAWA BARAT,CIREBON,DUKUPUNTANG,CIKALAHANG,33,-6.776509999999973,108.41388000000006
351,JAWA BARAT,SUBANG,SUKASARI,SUKAREJA,33,-6.290309999999977,107.79022000000003
352,JAWA BARAT,KUNINGAN,MALEBER,MEKARSARI,33,-7.052139999999952,108.57742000000007
353,JAWA BARAT,GARUT,MEKARMUKTI,MEKARSARI,33,-7.279709999999966,107.87988000000007
354,JAWA BARAT,BOGOR,BOJONG GEDE,CIMANGGIS,33,-6.504429999999957,106.77390000000008
355,JAWA BARAT,SUBANG,PAGADEN BARAT,CIDAHU,32,-6.535789999999963,107.73998000000006
356,JAWA BARAT,BEKASI,SETU,TAMAN RAHAYU,32,-6.3713299999999435,107.00484000000006
357,JAWA BARAT,CIREBON,ASTANAJAPURA,ASTANAJAPURA,32,-6.804869999999937,108.61976000000004
358,JAWA BARAT,MAJALENGKA,TALAGA,ARGASARI,32,-6.988009999999974,108.33239000000009
359,JAWA BARAT,MAJALENGKA,MALAUSMA,BANYUSARI,31,-7.045249999999953,108.25623000000007
360,JAWA BARAT,BEKASI,PEBAYURAN,KERTAJAYA,31,-6.18384999999995,107.28540000000004
361,JAWA BARAT,BEKASI,CIBARUSAH,RIDOGALIH,31,-6.445629999999937,107.13588000000004
362,JAWA BARAT,SUBANG,LEGONKULON,TEGALURUNG,30,-6.242709999999931,107.78024000000005
363,JAWA BARAT,KUNINGAN,GARAWANGI,GARAWANGI,30,-6.998039999999946,108.53009000000009
364,JAWA BARAT,SUBANG,PATOKBEUSI,TANJUNGRASA KIDUL,30,-6.40417999999994,107.54116000000005
365,JAWA BARAT,BOGOR,GUNUNG SINDUR,RAWAKALONG,30,-6.370469999999955,106.70371000000006
366,JAWA BARAT,CIANJUR,TAKOKAK,SUKAGALIH,29,-7.1669599999999605,106.98430000000008
367,JAWA BARAT,KARAWANG,CIBUAYA,KEDUNGJAYA,29,-6.018699999999967,107.33380000000005
368,JAWA BARAT,PURWAKARTA,PASAWAHAN,PASAWAHANKIDUL,29,-6.589349999999968,107.47354000000007
369,JAWA BARAT,CIREBON,PALIMANAN,PEGAGAN,29,-6.698439999999948,108.43020000000007
370,JAWA BARAT,SUBANG,SUKASARI,ANGGASARI,29,-6.263569999999959,107.75855000000007
371,JAWA BARAT,KUNINGAN,MALEBER,CIPAKEM,29,-7.076209999999946,108.57036000000005
372,JAWA BARAT,KARAWANG,KUTAWALUYA,KUTAMUKTI,29,-6.15143999999998,107.34658000000007
373,JAWA BARAT,PURWAKARTA,BUNGURSARI,CINANGKA,29,-6.440229999999929,107.47723000000008
374,JAWA BARAT,MAJALENGKA,SUMBERJAYA,SUMBERJAYA,29,-6.704449999999952,108.33079000000004
375,JAWA BARAT,KARAWANG,PURWASARI,SUKASARI,28,-6.372659999999939,107.41421000000008
376,JAWA BARAT,KARAWANG,LEMAHABANG,KARANGTANJUNG,28,-6.307389999999941,107.45080000000007
377,JAWA BARAT,CIAMIS,RAJADESA,SIRNAJAYA,28,-7.18333999999993,108.44851000000006
378,JAWA BARAT,CIAMIS,PANJALU,CIOMAS,28,-7.152569999999969,108.28972000000005
379,JAWA BARAT,CIREBON,DUKUPUNTANG,GIRINATA,28,-6.757999999999981,108.40795000000008
380,JAWA BARAT,CIAMIS,BANJARANYAR,BANJARANYAR,28,-7.503689999999949,108.55818000000005
381,JAWA BARAT,MAJALENGKA,ARGAPURA,SUKASARI KALER,28,-6.902979999999957,108.31901000000005
382,JAWA BARAT,KARAWANG,KUTAWALUYA,KUTARAJA,28,-6.155439999999942,107.36139000000009
383,JAWA BARAT,CIAMIS,SINDANGKASIH,BUDIHARJA,28,-7.288559999999961,108.22060000000005
384,JAWA BARAT,SUBANG,PUSAKANAGARA,MUNDUSARI,28,-6.278729999999939,107.85232000000008
385,JAWA BARAT,GARUT,PEUNDEUY,SUKANAGARA,27,-7.568149999999946,107.92975000000007
386,JAWA BARAT,GARUT,KARANGTENGAH,CINTAMANIK,27,-7.1486399999999435,108.06873000000007
387,JAWA BARAT,BEKASI,SETU,CIBENING,27,-6.3405199999999695,107.06391000000008
388,JAWA BARAT,CIANJUR,TAKOKAK,WARINGINSARI,27,-7.192639999999926,106.98492000000005
389,JAWA BARAT,MAJALENGKA,PALASAH,SINDANGHAJI,27,-6.755399999999952,108.31431000000003
390,JAWA BARAT,GARUT,PANGATIKAN,SUKARASA,27,-7.161089999999945,108.00215000000009
391,JAWA BARAT,BEKASI,TAMBUN UTARA,JEJALENJAYA,27,-6.241645010300751,107.06281000145844
392,JAWA BARAT,BOGOR,GUNUNG SINDUR,CIBADUNG,27,-6.404819999999972,106.67640000000006
393,JAWA BARAT,MAJALENGKA,SUMBERJAYA,PANJALIN LOR,27,-6.68480999999997,108.34802000000008
394,JAWA BARAT,SUBANG,PAGADEN,NEGLASARI,27,-6.437439999999981,107.80795000000006
395,JAWA BARAT,KARAWANG,LEMAHABANG,WARINGINKARYA,26,-6.316169999999943,107.42619000000008
396,JAWA BARAT,SUBANG,PAGADEN BARAT,CIDADAP,26,-6.490509999999972,107.76161000000008
397,JAWA BARAT,BOGOR,CARIU,BANTARKUNING,26,-6.553189999999972,107.14202000000006
398,JAWA BARAT,BEKASI,SETU,MUKTIJAYA,26,-6.403489999999977,107.03569000000005
399,JAWA BARAT,SUBANG,CIBOGO,CISAGA,26,-6.531299999999931,107.78770000000009
400,JAWA BARAT,KUNINGAN,PANCALANG,SILEBU,26,-6.849959999999953,108.48941000000008
401,JAWA BARAT,CIANJUR,KADUPANDAK,KADUPANDAK,26,-7.228019999999958,107.04484000000008
402,JAWA BARAT,KUNINGAN,NUSAHERANG,KERTAWIRAMA,26,-7.01341999999994,108.42467000000005
403,JAWA BARAT,SUBANG,KASOMALANG,TENJOLAYA,26,-6.6980499999999665,107.78430000000009
404,JAWA BARAT,BEKASI,PEBAYURAN,KARANGPATRI,26,-6.180849999999964,107.24345000000005
405,JAWA BARAT,CIREBON,WALED,CIKULAK,26,-6.898589999999956,108.70929000000007
406,JAWA BARAT,MAJALENGKA,MAJA,PANIIS,26,-6.878799999999956,108.30444000000006
407,JAWA BARAT,PURWAKARTA,PLERED,BABAKANSARI,26,-6.639319999999941,107.39419000000004
408,JAWA BARAT,KUNINGAN,GARAWANGI,PAKEMBANGAN,26,-7.015739999999937,108.52857000000006
409,JAWA BARAT,KARAWANG,LEMAHABANG,PASIRTANJUNG,25,-6.32600999999994,107.43891000000008
410,JAWA BARAT,CIREBON,TALUN,CIPERNA,25,-6.776879999999949,108.51987000000008
411,JAWA BARAT,KARAWANG,KUTAWALUYA,WALUYA,25,-6.167709999999943,107.34574000000003
412,JAWA BARAT,CIREBON,DUKUPUNTANG,CIPANAS,25,-6.755169999999964,108.39323000000007
413,JAWA BARAT,KUNINGAN,DARMA,BAKOM,25,-7.002819999999929,108.41297000000009
414,JAWA BARAT,KUNINGAN,LURAGUNG,PANYOSOGAN,25,-6.9899899999999775,108.62397000000004
415,JAWA BARAT,BOGOR,TAJURHALANG,TONJONG,25,-6.4935899999999265,106.75981000000007
416,JAWA BARAT,CIANJUR,LELES,SUKAJAYA,25,-7.333749999999952,106.97763000000003
417,JAWA BARAT,MAJALENGKA,TALAGA,CICANIR,25,-6.992619999999931,108.32386000000008
418,JAWA BARAT,PANGANDARAN,PANGANDARAN,SUKAHURIP,24,-7.6573399999999765,108.66577000000007
419,JAWA BARAT,KARAWANG,PAKISJAYA,TANJUNGMEKAR,24,-5.984079999999949,107.10026000000005
420,JAWA BARAT,KARAWANG,CILEBAR,SUKARATU,24,-6.172849999999926,107.38475000000005
421,JAWA BARAT,BEKASI,PEBAYURAN,BANTARSARI,24,-6.200879999999927,107.24106000000006
422,JAWA BARAT,CIANJUR,LELES,KARYAMUKTI,24,-7.381759999999929,107.01430000000005
423,JAWA BARAT,SUBANG,CIJAMBE,BANTARSARI,24,-6.6112999999999715,107.75973000000005
424,JAWA BARAT,SUBANG,CIJAMBE,CIRANGKONG,24,-6.659059999999954,107.78132000000005
425,JAWA BARAT,GARUT,PAMULIHAN,LINGGARJATI,24,-7.3895899999999415,107.72066000000007
426,JAWA BARAT,MAJALENGKA,MAJA,PASANGGRAHAN,24,-6.876339999999971,108.29064000000005
427,JAWA BARAT,MAJALENGKA,MAJA,TEGALSARI,24,-6.903159999999957,108.30262000000005
428,JAWA BARAT,CIREBON,GREGED,DURAJAYA,24,-6.824289999999962,108.53069000000005
429,JAWA BARAT,BEKASI,CIKARANG BARAT,CIKEDOKAN,23,-6.329179999999951,107.08507000000009
430,JAWA BARAT,PURWAKARTA,SUKASARI,CIRIRIP,23,-6.537889999999948,107.29429000000005
431,JAWA BARAT,PURWAKARTA,MANIIS,SUKAMUKTI,23,-6.654079999999965,107.27788000000004
432,JAWA BARAT,MAJALENGKA,ARGAPURA,ARGAMUKTI,23,-6.919599999999946,108.30336000000005
433,JAWA BARAT,BEKASI,PEBAYURAN,KARANGREJA,23,-6.155709999999942,107.22375000000005
434,JAWA BARAT,KUNINGAN,MALEBER,PADAMULYA,23,-7.047819999999945,108.55479000000008
435,JAWA BARAT,KUNINGAN,MALEBER,PARAKAN,23,-7.030149999999935,108.54875000000004
436,JAWA BARAT,BEKASI,TAMBUN UTARA,SATRIAJAYA,23,-6.209889999999973,107.04993000000007
437,JAWA BARAT,CIAMIS,BANJARANYAR,LANGKAPSARI,23,-7.5074299999999425,108.59699000000006
438,JAWA BARAT,MAJALENGKA,LIGUNG,LIGUNG LOR,23,-6.654369999999972,108.27399000000008
439,JAWA BARAT,KARAWANG,TEMPURAN,TEMPURAN,23,-6.180489999999963,107.47954000000004
440,JAWA BARAT,PURWAKARTA,TEGALWARU,CISARUA,23,-6.618409999999926,107.33523000000008
441,JAWA BARAT,PANGANDARAN,SIDAMULIH,PAJATEN,22,-7.657779999999946,108.60962000000006
442,JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGMULYA,22,-6.195389999999975,107.34260000000006
443,JAWA BARAT,CIAMIS,LUMBUNG,LUMBUNG,22,-7.161689999999965,108.32378000000006
444,JAWA BARAT,BEKASI,MUARAGEMBONG,PANTAI BAKTI,22,-5.968019999999967,107.08988000000005
445,JAWA BARAT,CIANJUR,CIDAUN,GELARWANGI,22,-7.270759999999939,107.45511000000005
446,JAWA BARAT,SUBANG,TANJUNGSIANG,SINDANGLAYA,22,-6.7249499999999784,107.81247000000008
447,JAWA BARAT,MAJALENGKA,ARGAPURA,SUKASARI KIDUL,22,-6.911979999999971,108.31499000000008
448,JAWA BARAT,KUNINGAN,GARAWANGI,LENGKONG,22,-6.995299999999929,108.51806000000005
449,JAWA BARAT,SUBANG,PAGADEN BARAT,PANGSOR,21,-6.469439999999963,107.79194000000007
450,JAWA BARAT,MAJALENGKA,MALAUSMA,MALAUSMA,21,-7.041259999999966,108.24921000000006
451,JAWA BARAT,MAJALENGKA,PALASAH,TRAJAYA,21,-6.77610999999996,108.31806000000006
452,JAWA BARAT,CIREBON,LEMAHABANG,BELAWA,21,-6.833769999999959,108.58781000000005
453,JAWA BARAT,BEKASI,MUARAGEMBONG,PANTAI MEKAR,21,-5.9940899999999715,107.05135000000007
454,JAWA BARAT,CIREBON,PALIMANAN,PANONGAN,21,-6.728299999999933,108.43058000000008
455,JAWA BARAT,CIREBON,KARANGWARENG,KARANGWANGI,21,-6.870709999999974,108.65564000000006
456,JAWA BARAT,CIREBON,PABEDILAN,SILIH ASIH,21,-6.847409999999968,108.75005000000004
457,JAWA BARAT,MAJALENGKA,ARGAPURA,SADASARI,21,-6.896399999999971,108.31830000000008
458,JAWA BARAT,KARAWANG,CILAMAYA WETAN,MUARABARU,21,-6.202909999999974,107.59230000000008
459,JAWA BARAT,KARAWANG,PEDES,PUSPASARI,21,-6.064539999999965,107.36908000000005
460,JAWA BARAT,CIAMIS,LUMBUNG,RAWA,21,-7.350115013471857,108.51077996125017
461,JAWA BARAT,MAJALENGKA,LEUWIMUNDING,PARAKAN,21,-6.769669999999962,108.32546000000008
462,JAWA BARAT,MAJALENGKA,LEUWIMUNDING,MIRAT,21,-6.733189999999979,108.34843000000006
463,JAWA BARAT,PURWAKARTA,DARANGDAN,SIRNAMANAH,20,-6.68707999999998,107.42109000000005
464,JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGKARYA,20,-6.20363999999995,107.34054000000003
465,JAWA BARAT,INDRAMAYU,BANGODUA,KARANGGETAS,20,-6.5092299999999454,108.31363000000005
466,JAWA BARAT,BEKASI,TARUMAJAYA,SETIA MULYA,20,-6.130199999999945,106.99178000000006
467,JAWA BARAT,CIAMIS,BAREGBEG,KARANGAMPEL,20,-7.283179999999959,108.41311000000007
468,JAWA BARAT,SUBANG,CIBOGO,MAJASARI,20,-6.549289999999928,107.80128000000008
469,JAWA BARAT,PURWAKARTA,WANAYASA,CIAWI,20,-6.681349999999952,107.55800000000005
470,JAWA BARAT,PURWAKARTA,KIARAPEDES,GARDU,20,-6.638679999999965,107.54272000000009
471,JAWA BARAT,MAJALENGKA,CIKIJING,SINDANGPANJI,20,-7.021909999999934,108.38633000000004
472,JAWA BARAT,PURWAKARTA,PONDOKSALAM,PARAKANSALAM,20,-6.60498999999993,107.48762000000005
473,JAWA BARAT,CIANJUR,KADUPANDAK,SUKARAJA,20,-7.24082999999996,107.05346000000009
474,JAWA BARAT,SUBANG,CISALAK,SUKAKERTI,20,-6.7163099999999645,107.76273000000003
475,JAWA BARAT,CIAMIS,SADANANYA,MANGKUBUMI,20,-7.291549999999972,108.31658000000004
476,JAWA BARAT,MAJALENGKA,TALAGA,CAMPAGA,20,-6.982569999999953,108.30538000000007
477,JAWA BARAT,MAJALENGKA,KADIPATEN,CIPAKU,19,-6.76159999999993,108.19005000000004
478,JAWA BARAT,KUNINGAN,MANDIRANCAN,RANDOBAWA ILIR,19,-6.831289999999967,108.48152000000005
479,JAWA BARAT,MAJALENGKA,ARGAPURA,GUNUNGWANGI,19,-6.880039999999951,108.32298000000009
480,JAWA BARAT,CIREBON,ASTANAJAPURA,JAPURA KIDUL,19,-6.8147899999999595,108.63810000000007
481,JAWA BARAT,KARAWANG,KUTAWALUYA,KUTAJAYA,19,-6.155839999999955,107.33557000000008
482,JAWA BARAT,MAJALENGKA,SUMBERJAYA,RANCAPUTAT,19,-6.705319999999972,108.34716000000009
483,JAWA BARAT,GARUT,CISOMPET,MARGAMULYA,18,-7.369549999999947,107.75442000000004
484,JAWA BARAT,KUNINGAN,CIGANDAMEKAR,PANAWUAN,18,-6.878679999999974,108.50376000000006
485,JAWA BARAT,KARAWANG,LEMAHABANG,PULOMULYA,18,-6.24828999999994,107.48489000000006
486,JAWA BARAT,KARAWANG,KUTAWALUYA,SINDANGSARI,18,-6.178209999999979,107.37071000000009
487,JAWA BARAT,PANGANDARAN,LANGKAPLANCAR,JADIKARYA,18,-7.5648499999999785,108.50149000000005
488,JAWA BARAT,MAJALENGKA,PALASAH,ENGGALWANGI,18,-6.733079999999973,108.31589000000008
489,JAWA BARAT,INDRAMAYU,SUKRA,SUMURADEM TIMUR,18,-6.31060999999994,107.97268000000008
490,JAWA BARAT,MAJALENGKA,TALAGA,LAMPUYANG,18,-7.007499999999936,108.28980000000007
491,JAWA BARAT,PANGANDARAN,CIJULANG,CIAKAR,18,-7.703939999999932,108.38417000000004
492,JAWA BARAT,INDRAMAYU,KROYA,SUKA SLAMET,18,-6.529389999999978,108.01784000000004
493,JAWA BARAT,CIAMIS,RANCAH,KARANGPARI,18,-7.229819999999961,108.46644000000003
494,JAWA BARAT,BOGOR,TAJURHALANG,CITAYAM,18,-6.442789999999945,106.75469000000004
495,JAWA BARAT,MAJALENGKA,CIGASONG,BARIBIS,18,-6.8122999999999365,108.24780000000004
496,JAWA BARAT,MAJALENGKA,ARGAPURA,CIBUNUT,18,-6.924709999999948,108.35316000000006
497,JAWA BARAT,KARAWANG,CILAMAYA KULON,SUKAMULYA,18,-6.234209999999962,107.52557000000007
498,JAWA BARAT,KARAWANG,CILAMAYA KULON,BAYUR KIDUL,18,-6.264699999999948,107.52040000000005
499,JAWA BARAT,CIAMIS,CIPAKU,SUKAWENING,18,-7.244829999999979,108.32394000000005
500,JAWA BARAT,KUNINGAN,GARAWANGI,KUTAKEMBARAN,18,-7.0252799999999525,108.53631000000007
501,JAWA BARAT,MAJALENGKA,TALAGA,GANEAS,18,-6.9847599999999375,108.32255000000004
502,JAWA BARAT,CIAMIS,PANJALU,SANDINGTAMAN,17,-7.1530199999999695,108.29557000000005
503,JAWA BARAT,PURWAKARTA,SUKASARI,SUKASARI,17,-6.537889999999948,107.29429000000005
504,JAWA BARAT,BEKASI,SETU,KERTARAHAYU,17,-6.390999999999963,107.05553000000003
505,JAWA BARAT,CIANJUR,LELES,MANDALAWANGI,17,-7.3287599999999316,107.06422000000003
506,JAWA BARAT,MAJALENGKA,ARGAPURA,HAURSEAH,17,-6.888309999999933,108.32813000000004
507,JAWA BARAT,SUBANG,DAWUAN,BATUSARI,17,-6.513969999999972,107.72207000000009
508,JAWA BARAT,CIREBON,PLUMBON,BODE LOR,17,-6.717119999999966,108.49032000000005
509,JAWA BARAT,MAJALENGKA,LEUWIMUNDING,RAJAWANGI,17,-6.75691999999998,108.34545000000008
510,JAWA BARAT,MAJALENGKA,LIGUNG,BANTARWARU,17,-6.649029999999925,108.28842000000009
511,JAWA BARAT,KARAWANG,RAWAMERTA,SUKARAJA,16,-6.198069999999973,107.38392000000005
512,JAWA BARAT,MAJALENGKA,PALASAH,BUNIWANGI,16,-6.730419999999981,108.30700000000007
513,JAWA BARAT,KARAWANG,CILAMAYA WETAN,TEGALSARI,16,-6.268149999999935,107.56355000000008
